,Material ID,Material Desc,Time Interval,UOM,Min Total Quantity (BOX),Max Total Quantity (BOX),Average Total Quantity (BOX)
1931,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,15:00-17:00,PCS,0.02,1,0.38
1929,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,11:00-13:00,PCS,0.25,0.5,0.33
1930,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,13:00-15:00,PCS,0.02,0.7,0.29
1927,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,07:00-09:00,PCS,0.02,0.52,0.25
1933,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,19:00-21:00,PCS,0.02,0.5,0.18
1932,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,17:00-19:00,PCS,0.02,0.52,0.18
1928,20322,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89Gr,09:00-11:00,PCS,0.02,0.25,0.12
1938,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,15:00-17:00,PCS,0.17,5.42,2.58
1937,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,13:00-15:00,PCS,0.75,3.42,2.16
1939,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,17:00-19:00,PCS,0.08,3.67,1.42
1935,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,09:00-11:00,PCS,0.08,1.92,0.59
1936,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,11:00-13:00,PCS,0.08,0.92,0.45
1940,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,19:00-21:00,PCS,0.17,0.83,0.35
1934,20325,NOODLE SEDAAP MIE CUP BASO BLEDUK 77GR,07:00-09:00,PCS,0.08,0.92,0.31
1943,20326,EKOMIE BUMBU MI GORENG BAG 60GR,11:00-13:00,PCS,0.5,0.5,0.5
1945,20326,EKOMIE BUMBU MI GORENG BAG 60GR,15:00-17:00,PCS,0.02,1.02,0.42
1942,20326,EKOMIE BUMBU MI GORENG BAG 60GR,09:00-11:00,PCS,0.12,0.6,0.36
1947,20326,EKOMIE BUMBU MI GORENG BAG 60GR,19:00-21:00,PCS,0.08,0.5,0.29
1944,20326,EKOMIE BUMBU MI GORENG BAG 60GR,13:00-15:00,PCS,0.02,0.52,0.26
1941,20326,EKOMIE BUMBU MI GORENG BAG 60GR,07:00-09:00,PCS,0.25,0.25,0.25
1946,20326,EKOMIE BUMBU MI GORENG BAG 60GR,17:00-19:00,PCS,0.02,0.55,0.2
1951,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,13:00-15:00,PCS,0.54,3.96,1.47
1952,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,15:00-17:00,PCS,0.25,2.21,1.11
1953,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,17:00-19:00,PCS,0.21,1.29,0.74
1949,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,09:00-11:00,PCS,0.08,1.25,0.56
1948,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,07:00-09:00,PCS,0.12,1.62,0.55
1950,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,11:00-13:00,PCS,0.21,1,0.53
1954,20327,SUKSESS MIE GORENG AYAM GEPREK 126GR,19:00-21:00,PCS,0.17,0.5,0.33
1956,20330,KRISBEE PILLOW CHOCOLAVA 12GR,09:00-11:00,PCS,0.25,1.75,0.67
1959,20330,KRISBEE PILLOW CHOCOLAVA 12GR,15:00-17:00,PCS,0.25,1.25,0.6
1958,20330,KRISBEE PILLOW CHOCOLAVA 12GR,13:00-15:00,PCS,0.25,1.5,0.57
1955,20330,KRISBEE PILLOW CHOCOLAVA 12GR,07:00-09:00,PCS,0.25,0.75,0.55
1957,20330,KRISBEE PILLOW CHOCOLAVA 12GR,11:00-13:00,PCS,0.25,0.5,0.42
1960,20330,KRISBEE PILLOW CHOCOLAVA 12GR,17:00-19:00,PCS,0.25,0.5,0.41
1961,20330,KRISBEE PILLOW CHOCOLAVA 12GR,19:00-21:00,PCS,0.25,0.5,0.38
1962,20331,KRISBEE PILLOW STRAWBERRY ICE CREAM 12GR,07:00-09:00,,,,
1963,20331,KRISBEE PILLOW STRAWBERRY ICE CREAM 12GR,09:00-11:00,,,,
1964,20331,KRISBEE PILLOW STRAWBERRY ICE CREAM 12GR,11:00-13:00,,,,
1965,20331,KRISBEE PILLOW STRAWBERRY ICE CREAM 12GR,13:00-15:00,,,,
1966,20331,KRISBEE PILLOW STRAWBERRY ICE CREAM 12GR,15:00-17:00,,,,
1967,20331,KRISBEE PILLOW STRAWBERRY ICE CREAM 12GR,17:00-19:00,,,,
1972,20333,KOPI TOP AVOCADO COFFEE 22G R15,15:00-17:00,PCS,0.08,1.58,0.57
1971,20333,KOPI TOP AVOCADO COFFEE 22G R15,13:00-15:00,PCS,0.08,1.42,0.5
1973,20333,KOPI TOP AVOCADO COFFEE 22G R15,17:00-19:00,PCS,0.08,0.92,0.42
1968,20333,KOPI TOP AVOCADO COFFEE 22G R15,07:00-09:00,PCS,0.08,0.83,0.38
1969,20333,KOPI TOP AVOCADO COFFEE 22G R15,09:00-11:00,PCS,0.08,0.67,0.3
1970,20333,KOPI TOP AVOCADO COFFEE 22G R15,11:00-13:00,PCS,0.17,0.5,0.25
1974,20333,KOPI TOP AVOCADO COFFEE 22G R15,19:00-21:00,PCS,0.08,0.17,0.12
1975,20334,KOPI TOP AVOCADO COFFEE 20G PACK 20,11:00-13:00,PAC,,,
1976,20334,KOPI TOP AVOCADO COFFEE 20G PACK 20,15:00-17:00,PAC,,,
1983,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,19:00-21:00,PCS,0.75,0.75,0.75
1981,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,15:00-17:00,PCS,0.02,0.88,0.39
1980,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,13:00-15:00,PCS,0.02,1.02,0.34
1977,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,07:00-09:00,PCS,0.12,0.42,0.27
1982,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,17:00-19:00,PCS,0.02,0.62,0.22
1979,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,11:00-13:00,PCS,0.02,0.5,0.22
1978,20340,SEDAAP MIE KUAH SOTO MADURA BAG 82GR,09:00-11:00,PCS,0.02,0.25,0.11
1984,20349,JAPOTA NIPIS PEDAS 68G,07:00-09:00,PCS,0.03,0.43,0.16
1987,20349,JAPOTA NIPIS PEDAS 68G,13:00-15:00,PCS,0.03,0.3,0.14
1988,20349,JAPOTA NIPIS PEDAS 68G,15:00-17:00,PCS,0.03,0.23,0.13
1989,20349,JAPOTA NIPIS PEDAS 68G,17:00-19:00,PCS,0.07,0.17,0.11
1990,20349,JAPOTA NIPIS PEDAS 68G,19:00-21:00,PCS,0.03,0.2,0.09
1985,20349,JAPOTA NIPIS PEDAS 68G,09:00-11:00,PCS,0.03,0.1,0.07
1986,20349,JAPOTA NIPIS PEDAS 68G,11:00-13:00,PCS,0.03,0.1,0.07
1991,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,07:00-09:00,PCS,0.08,1,0.54
1994,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,13:00-15:00,PCS,0.25,0.58,0.44
1992,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,09:00-11:00,PCS,0.17,0.75,0.44
1995,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,15:00-17:00,PCS,0.08,0.5,0.35
1996,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,17:00-19:00,PCS,0.08,0.5,0.25
1997,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,19:00-21:00,PCS,0.17,0.17,0.17
1993,20353,FOODRTD ISOPLUS COCO BTL 350ML Isi 12,11:00-13:00,PCS,0.17,0.17,0.17
2002,20355,SUKSESS MIE GORENG RENDANG 132GR,15:00-17:00,PCS,0.25,3.29,1.91
2001,20355,SUKSESS MIE GORENG RENDANG 132GR,13:00-15:00,PCS,0.5,3.46,1.83
2003,20355,SUKSESS MIE GORENG RENDANG 132GR,17:00-19:00,PCS,0.25,2.38,1.14
2000,20355,SUKSESS MIE GORENG RENDANG 132GR,11:00-13:00,PCS,0.42,1.21,0.8
1998,20355,SUKSESS MIE GORENG RENDANG 132GR,07:00-09:00,PCS,0.21,1.42,0.67
1999,20355,SUKSESS MIE GORENG RENDANG 132GR,09:00-11:00,PCS,0.12,1,0.59
2004,20355,SUKSESS MIE GORENG RENDANG 132GR,19:00-21:00,PCS,0.12,1,0.51
2008,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,13:00-15:00,PCS,0.1,1.65,0.57
2009,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,15:00-17:00,PCS,0.02,1.38,0.42
2010,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,17:00-19:00,PCS,0.02,0.9,0.4
2011,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,19:00-21:00,PCS,0.35,0.35,0.35
2007,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,11:00-13:00,PCS,0.12,0.5,0.28
2006,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,09:00-11:00,PCS,0.02,0.62,0.26
2005,20357,SEDAAP MIE KOREAN CHEESE BULDAK 86 GR,07:00-09:00,PCS,0.02,0.85,0.23
2016,20371,SEDAAP BUMBU KALDU AYAM 100GR,15:00-17:00,PCS,0.03,0.69,0.24
2012,20371,SEDAAP BUMBU KALDU AYAM 100GR,07:00-09:00,PCS,0.14,0.42,0.23
2015,20371,SEDAAP BUMBU KALDU AYAM 100GR,13:00-15:00,PCS,0.08,0.56,0.22
2017,20371,SEDAAP BUMBU KALDU AYAM 100GR,17:00-19:00,PCS,0.08,0.39,0.22
2013,20371,SEDAAP BUMBU KALDU AYAM 100GR,09:00-11:00,PCS,0.03,0.33,0.15
2018,20371,SEDAAP BUMBU KALDU AYAM 100GR,19:00-21:00,PCS,0.14,0.14,0.14
2014,20371,SEDAAP BUMBU KALDU AYAM 100GR,11:00-13:00,PCS,0.03,0.08,0.06
2022,20374,SEDAAP BUMBU KALDU SAPI 100GR,15:00-17:00,PCS,0.06,0.83,0.31
2023,20374,SEDAAP BUMBU KALDU SAPI 100GR,17:00-19:00,PCS,0.08,0.75,0.23
2021,20374,SEDAAP BUMBU KALDU SAPI 100GR,13:00-15:00,PCS,0.08,0.56,0.21
2019,20374,SEDAAP BUMBU KALDU SAPI 100GR,09:00-11:00,PCS,0.03,0.33,0.18
2024,20374,SEDAAP BUMBU KALDU SAPI 100GR,19:00-21:00,PCS,0.03,0.28,0.15
2020,20374,SEDAAP BUMBU KALDU SAPI 100GR,11:00-13:00,PCS,0.08,0.08,0.08
2025,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,07:00-09:00,,,,
2026,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,09:00-11:00,,,,
2027,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,11:00-13:00,,,,
2028,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,13:00-15:00,,,,
2029,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,15:00-17:00,,,,
2030,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,17:00-19:00,,,,
2031,20376,KRISBEE KRUNCHY JAGUNG BKR MTG 15GR EX50,19:00-21:00,,,,
2036,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,15:00-17:00,PCS,0.08,1.83,0.58
2035,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,13:00-15:00,PCS,0.17,1.42,0.57
2034,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,11:00-13:00,PCS,0.42,0.5,0.46
2033,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,09:00-11:00,PCS,0.08,0.67,0.35
2037,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,17:00-19:00,PCS,0.08,1,0.33
2032,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,07:00-09:00,PCS,0.08,0.83,0.23
2038,20380,NOODLE SEDAAP MIE CUP AYAM NAMPOOL 75GR,19:00-21:00,PCS,0.17,0.17,0.17
2040,20381,MILKU COKELAT PREMIUM 200 ML ISI 12 MT,17:00-19:00,PCS,0.58,0.58,0.58
2039,20381,MILKU COKELAT PREMIUM 200 ML ISI 12 MT,11:00-13:00,PCS,0.25,0.25,0.25
2044,20383,GURIBEE KEJU KRISPI 65GR,13:00-15:00,PCS,0.07,0.83,0.31
2045,20383,GURIBEE KEJU KRISPI 65GR,15:00-17:00,PCS,0.03,0.47,0.19
2046,20383,GURIBEE KEJU KRISPI 65GR,17:00-19:00,PCS,0.03,0.63,0.18
2041,20383,GURIBEE KEJU KRISPI 65GR,07:00-09:00,PCS,0.03,0.43,0.17
2042,20383,GURIBEE KEJU KRISPI 65GR,09:00-11:00,PCS,0.03,0.2,0.12
2043,20383,GURIBEE KEJU KRISPI 65GR,11:00-13:00,PCS,0.07,0.1,0.08
2051,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,15:00-17:00,PCS,0.08,1.58,0.67
2050,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,13:00-15:00,PCS,0.08,1.42,0.51
2052,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,17:00-19:00,PCS,0.08,0.92,0.34
2048,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,09:00-11:00,PCS,0.08,0.5,0.25
2053,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,19:00-21:00,PCS,0.08,0.58,0.22
2047,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,07:00-09:00,PCS,0.08,0.42,0.2
2049,20384,KOPI TOP SUSU GULA AREN (3IN1) 27GR 15R,11:00-13:00,PCS,0.08,0.33,0.18
2054,20385,KOPI TOP SUSU GULA AREN (3IN1) 27G PAC20,15:00-17:00,,,,
2057,20386,SEDAAP BUMBU KALDU AYAM 250GR,13:00-15:00,PCS,0.04,0.54,0.29
2056,20386,SEDAAP BUMBU KALDU AYAM 250GR,09:00-11:00,PCS,0.04,0.5,0.21
2058,20386,SEDAAP BUMBU KALDU AYAM 250GR,15:00-17:00,PCS,0.08,0.38,0.21
2059,20386,SEDAAP BUMBU KALDU AYAM 250GR,17:00-19:00,PCS,0.08,0.25,0.19
2055,20386,SEDAAP BUMBU KALDU AYAM 250GR,07:00-09:00,PCS,0.17,0.17,0.17
2064,20387,SEDAAP BUMBU KALDU SAPI 250GR,17:00-19:00,PCS,0.08,0.67,0.33
2062,20387,SEDAAP BUMBU KALDU SAPI 250GR,13:00-15:00,PCS,0.04,0.58,0.29
2063,20387,SEDAAP BUMBU KALDU SAPI 250GR,15:00-17:00,PCS,0.12,0.5,0.29
2061,20387,SEDAAP BUMBU KALDU SAPI 250GR,11:00-13:00,PCS,0.25,0.25,0.25
2060,20387,SEDAAP BUMBU KALDU SAPI 250GR,09:00-11:00,PCS,0.04,0.5,0.21
2065,20388,POTABEE SPICY BBQ 68GR,07:00-09:00,PCS,0.07,0.5,0.27
2070,20388,POTABEE SPICY BBQ 68GR,17:00-19:00,PCS,0.03,0.47,0.18
2068,20388,POTABEE SPICY BBQ 68GR,13:00-15:00,PCS,0.03,0.33,0.16
2069,20388,POTABEE SPICY BBQ 68GR,15:00-17:00,PCS,0.03,0.23,0.13
2066,20388,POTABEE SPICY BBQ 68GR,09:00-11:00,PCS,0.03,0.2,0.11
2067,20388,POTABEE SPICY BBQ 68GR,11:00-13:00,PCS,0.1,0.1,0.1
2075,20389,JAPOTA BEEF BBQ 68GR,15:00-17:00,PCS,0.07,0.57,0.2
2071,20389,JAPOTA BEEF BBQ 68GR,07:00-09:00,PCS,0.03,0.43,0.19
2074,20389,JAPOTA BEEF BBQ 68GR,13:00-15:00,PCS,0.03,0.67,0.17
2076,20389,JAPOTA BEEF BBQ 68GR,17:00-19:00,PCS,0.07,0.2,0.12
2072,20389,JAPOTA BEEF BBQ 68GR,09:00-11:00,PCS,0.07,0.1,0.08
2073,20389,JAPOTA BEEF BBQ 68GR,11:00-13:00,PCS,0.03,0.1,0.07
2080,20392,MILKU ORIGINAL 200 ML ISI 12,17:00-19:00,PCS,0.08,0.67,0.42
2077,20392,MILKU ORIGINAL 200 ML ISI 12,09:00-11:00,PCS,0.33,0.33,0.33
2079,20392,MILKU ORIGINAL 200 ML ISI 12,15:00-17:00,PCS,0.08,0.5,0.29
2078,20392,MILKU ORIGINAL 200 ML ISI 12,13:00-15:00,PCS,0.17,0.17,0.17
2084,20397,SEDAAP MIE TASTY CHICKEN TERIYAKI 120 GR,15:00-17:00,PCS,0.08,0.42,0.31
2085,20397,SEDAAP MIE TASTY CHICKEN TERIYAKI 120 GR,17:00-19:00,PCS,0.08,0.58,0.25
2086,20397,SEDAAP MIE TASTY CHICKEN TERIYAKI 120 GR,19:00-21:00,PCS,0.25,0.25,0.25
2081,20397,SEDAAP MIE TASTY CHICKEN TERIYAKI 120 GR,07:00-09:00,PCS,0.08,0.42,0.25
2083,20397,SEDAAP MIE TASTY CHICKEN TERIYAKI 120 GR,13:00-15:00,PCS,0.08,0.25,0.19
2082,20397,SEDAAP MIE TASTY CHICKEN TERIYAKI 120 GR,09:00-11:00,PCS,0.08,0.08,0.08
2090,20398,SO YUMIE GELAS KARI AYAM R10,13:00-15:00,PCS,0.08,1.83,0.73
2091,20398,SO YUMIE GELAS KARI AYAM R10,15:00-17:00,PCS,0.08,1.42,0.59
2092,20398,SO YUMIE GELAS KARI AYAM R10,17:00-19:00,PCS,0.08,1.33,0.54
2087,20398,SO YUMIE GELAS KARI AYAM R10,07:00-09:00,PCS,0.08,0.5,0.26
2088,20398,SO YUMIE GELAS KARI AYAM R10,09:00-11:00,PCS,0.08,0.75,0.23
2093,20398,SO YUMIE GELAS KARI AYAM R10,19:00-21:00,PCS,0.17,0.25,0.19
2089,20398,SO YUMIE GELAS KARI AYAM R10,11:00-13:00,PCS,0.08,0.25,0.19
2098,20402,KOPI TOP MOKACHINNO 22G 15R FF,15:00-17:00,PCS,0.17,2,0.91
2094,20402,KOPI TOP MOKACHINNO 22G 15R FF,07:00-09:00,PCS,0.33,1,0.73
2097,20402,KOPI TOP MOKACHINNO 22G 15R FF,13:00-15:00,PCS,0.17,1.42,0.63
2099,20402,KOPI TOP MOKACHINNO 22G 15R FF,17:00-19:00,PCS,0.08,2.08,0.62
2095,20402,KOPI TOP MOKACHINNO 22G 15R FF,09:00-11:00,PCS,0.17,0.83,0.4
2100,20402,KOPI TOP MOKACHINNO 22G 15R FF,19:00-21:00,PCS,0.08,0.58,0.37
2096,20402,KOPI TOP MOKACHINNO 22G 15R FF,11:00-13:00,PCS,0.08,0.5,0.26
2101,20403,KOPI TOP MOKACHINNO 22G PACK 20,09:00-11:00,PAC,,,
2102,20403,KOPI TOP MOKACHINNO 22G PACK 20,11:00-13:00,PAC,,,
2103,20403,KOPI TOP MOKACHINNO 22G PACK 20,13:00-15:00,PAC,,,
2104,20403,KOPI TOP MOKACHINNO 22G PACK 20,17:00-19:00,PAC,,,
2105,20412,KOPI TOP CAPPUCCINO 25GR BAG10,15:00-17:00,BAG,,,
2110,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,15:00-17:00,PCS,0.17,3.25,1.67
2109,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,13:00-15:00,PCS,0.25,2.67,1.3
2111,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,17:00-19:00,PCS,0.08,2.08,0.83
2108,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,11:00-13:00,PCS,0.08,0.67,0.39
2107,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,09:00-11:00,PCS,0.17,1,0.37
2112,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,19:00-21:00,PCS,0.08,0.5,0.33
2106,20415,NOODLE SEDAAP MIE CUP KARI MERCON 79GR,07:00-09:00,PCS,0.08,0.5,0.23
2113,20419,MT-JAVANA MELATI BTL 350ML ISI 12,15:00-17:00,PCS,0.33,0.83,0.58
2114,20422,MT - GOLDA CAPPUCCINO BTL 200ML ISI 12,07:00-09:00,PCS,0.33,0.33,0.33
2115,20423,MT - ISOPLUS BTL 350ML ISI 12,15:00-17:00,PCS,0.75,0.75,0.75
2116,20427,MILKU ORIGINAL 200 ML ISI 12 MT,11:00-13:00,PCS,0.25,0.25,0.25
2119,20433,JAPOTA ORIGINAL 68GR,15:00-17:00,PCS,0.03,0.5,0.19
2118,20433,JAPOTA ORIGINAL 68GR,13:00-15:00,PCS,0.03,0.3,0.16
2121,20433,JAPOTA ORIGINAL 68GR,19:00-21:00,PCS,0.1,0.17,0.13
2117,20433,JAPOTA ORIGINAL 68GR,07:00-09:00,PCS,0.03,0.23,0.12
2120,20433,JAPOTA ORIGINAL 68GR,17:00-19:00,PCS,0.1,0.1,0.1
2126,20434,JAPOTA ORIGINAL 14GR RENCENG,15:00-17:00,PCS,0.17,3.33,1.03
2125,20434,JAPOTA ORIGINAL 14GR RENCENG,13:00-15:00,PCS,0.17,2.17,0.9
2127,20434,JAPOTA ORIGINAL 14GR RENCENG,17:00-19:00,PCS,0.17,2.17,0.69
2123,20434,JAPOTA ORIGINAL 14GR RENCENG,09:00-11:00,PCS,0.17,1.17,0.48
2124,20434,JAPOTA ORIGINAL 14GR RENCENG,11:00-13:00,PCS,0.17,0.5,0.36
2128,20434,JAPOTA ORIGINAL 14GR RENCENG,19:00-21:00,PCS,0.17,0.33,0.27
2122,20434,JAPOTA ORIGINAL 14GR RENCENG,07:00-09:00,PCS,0.17,0.33,0.25
2129,20438,JAPOTA HAPPY HONEY BUTTER 120GR,07:00-09:00,PCS,0.39,0.39,0.39
2130,20438,JAPOTA HAPPY HONEY BUTTER 120GR,09:00-11:00,PCS,0.33,0.33,0.33
2131,20438,JAPOTA HAPPY HONEY BUTTER 120GR,13:00-15:00,PCS,0.06,0.17,0.12
2132,20438,JAPOTA HAPPY HONEY BUTTER 120GR,15:00-17:00,PCS,0.06,0.33,0.12
2133,20438,JAPOTA HAPPY HONEY BUTTER 120GR,17:00-19:00,PCS,0.11,0.11,0.11
2134,20438,JAPOTA HAPPY HONEY BUTTER 120GR,19:00-21:00,PCS,0.06,0.17,0.11
2139,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,15:00-17:00,PCS,0.25,7.92,3.98
2138,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,13:00-15:00,PCS,0.08,8.25,3.88
2140,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,17:00-19:00,PCS,0.58,6.25,2.61
2137,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,11:00-13:00,PCS,0.08,3.75,1.18
2136,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,09:00-11:00,PCS,0.08,4.5,1.07
2135,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,07:00-09:00,PCS,0.17,1.17,0.5
2141,20446,SEDAAP MIE CUP SINGAPORE SPICY LAKSA 86G,19:00-21:00,PCS,0.08,1,0.48
2146,20448,SUKSESS MIE GORENG ACEH 140 GR,15:00-17:00,PCS,0.21,4.21,1.96
2145,20448,SUKSESS MIE GORENG ACEH 140 GR,13:00-15:00,PCS,0.21,4,1.95
2147,20448,SUKSESS MIE GORENG ACEH 140 GR,17:00-19:00,PCS,0.21,3.79,1.39
2143,20448,SUKSESS MIE GORENG ACEH 140 GR,09:00-11:00,PCS,0.12,1.42,0.71
2144,20448,SUKSESS MIE GORENG ACEH 140 GR,11:00-13:00,PCS,0.08,0.96,0.5
2142,20448,SUKSESS MIE GORENG ACEH 140 GR,07:00-09:00,PCS,0.04,1,0.48
2148,20448,SUKSESS MIE GORENG ACEH 140 GR,19:00-21:00,PCS,0.08,0.5,0.32
2149,20456,PAKET TOPLES ISI 4 PCS MIE SEDAAP,09:00-11:00,PCS,0.1,0.1,0.1
2152,50014,PROTEX MAXI WING BAG 20,15:00-17:00,PCS,0.25,0.5,0.38
2151,50014,PROTEX MAXI WING BAG 20,13:00-15:00,PCS,0.08,0.5,0.36
2150,50014,PROTEX MAXI WING BAG 20,07:00-09:00,PCS,0.25,0.42,0.33
2154,50014,PROTEX MAXI WING BAG 20,19:00-21:00,PCS,0.25,0.25,0.25
2153,50014,PROTEX MAXI WING BAG 20,17:00-19:00,PCS,0.25,0.25,0.25
2159,50017,PROTEX COMFORT NIGHT 30CM BAG 10,15:00-17:00,PCS,0.04,1.25,0.45
2158,50017,PROTEX COMFORT NIGHT 30CM BAG 10,13:00-15:00,PCS,0.08,0.96,0.42
2160,50017,PROTEX COMFORT NIGHT 30CM BAG 10,17:00-19:00,PCS,0.04,0.75,0.38
2156,50017,PROTEX COMFORT NIGHT 30CM BAG 10,09:00-11:00,PCS,0.04,0.71,0.28
2157,50017,PROTEX COMFORT NIGHT 30CM BAG 10,11:00-13:00,PCS,0.04,0.25,0.15
2161,50017,PROTEX COMFORT NIGHT 30CM BAG 10,19:00-21:00,PCS,0.12,0.12,0.12
2155,50017,PROTEX COMFORT NIGHT 30CM BAG 10,07:00-09:00,PCS,0.04,0.25,0.12
2165,50018,PROTEX COMFORT NIGHT 30CM BAG 20,13:00-15:00,PCS,0.08,0.58,0.44
2164,50018,PROTEX COMFORT NIGHT 30CM BAG 20,11:00-13:00,PCS,0.42,0.42,0.42
2166,50018,PROTEX COMFORT NIGHT 30CM BAG 20,15:00-17:00,PCS,0.25,0.5,0.38
2162,50018,PROTEX COMFORT NIGHT 30CM BAG 20,07:00-09:00,PCS,0.25,0.5,0.38
2163,50018,PROTEX COMFORT NIGHT 30CM BAG 20,09:00-11:00,PCS,0.33,0.33,0.33
2167,50018,PROTEX COMFORT NIGHT 30CM BAG 20,17:00-19:00,PCS,0.08,0.25,0.17
2172,50034,PROTEX EXTRA MAXI SACHET,15:00-17:00,PCS,0.12,1.21,0.59
2171,50034,PROTEX EXTRA MAXI SACHET,13:00-15:00,PCS,0.08,1.21,0.53
2174,50034,PROTEX EXTRA MAXI SACHET,19:00-21:00,PCS,0.25,0.5,0.39
2169,50034,PROTEX EXTRA MAXI SACHET,09:00-11:00,PCS,0.04,1.08,0.34
2173,50034,PROTEX EXTRA MAXI SACHET,17:00-19:00,PCS,0.08,0.5,0.23
2168,50034,PROTEX EXTRA MAXI SACHET,07:00-09:00,PCS,0.08,0.42,0.21
2170,50034,PROTEX EXTRA MAXI SACHET,11:00-13:00,PCS,0.08,0.42,0.2
2179,50035,PROTEX MAXI WING SACHET,15:00-17:00,PCS,0.12,1.79,0.82
2178,50035,PROTEX MAXI WING SACHET,13:00-15:00,PCS,0.08,1.58,0.7
2180,50035,PROTEX MAXI WING SACHET,17:00-19:00,PCS,0.12,1.38,0.48
2176,50035,PROTEX MAXI WING SACHET,09:00-11:00,PCS,0.04,0.83,0.29
2181,50035,PROTEX MAXI WING SACHET,19:00-21:00,PCS,0.12,0.5,0.27
2175,50035,PROTEX MAXI WING SACHET,07:00-09:00,PCS,0.12,0.38,0.25
2177,50035,PROTEX MAXI WING SACHET,11:00-13:00,PCS,0.12,0.42,0.22
2182,50040,POWER F GRAPE CUP 175ML,13:00-15:00,PCS,0.04,0.04,0.04
